	sentence	named_entity	rank
2272	Oo-er.	[]	26
2273	As it grows, each segment opens to reveal a coloured resin section beneath, in shades of blue and green designed to represent the sea, mountains and sky, while the roaring flame stands for the sun – a palette that’s conveniently the same as the Brazilian flag.	"[{""text"": ""Brazilian"", ""type"": ""NORP"", ""start"": 245, ""end"": 254, ""cms"": null}]"	26
2274	The wavy contours, meanwhile, were derived from the sinuous strokes of the Rio 2016 brand identity, itself inspired by Brazil’s curvy assets: mountains, waves and bodies on the beach.	"[{""text"": ""Rio"", ""type"": ""GPE"", ""start"": 75, ""end"": 78, ""cms"": null}, {""text"": ""2016"", ""type"": ""DATE"", ""start"": 79, ""end"": 83, ""cms"": null}, {""text"": ""Brazil"", ""type"": ""GPE"", ""start"": 119, ""end"": 125, ""cms"": null}]"	26
2275	 The outfits  Facebook Twitter Pinterest ‘Renaissance varsity’ …	[]	26
2276	Stella McCartney designed the Team GB collection.	"[{""text"": ""Stella McCartney"", ""type"": ""PERSON"", ""start"": 0, ""end"": 16, ""cms"": null}, {""text"": ""Team GB"", ""type"": ""ORG"", ""start"": 30, ""end"": 37, ""cms"": null}]"	26
2277	Photograph: Adidas via Getty Images  London's Olympic legacy: a suburb on steroids, a cacophony of luxury stumps Read more  The two-week fashion parade kicks into action once again, with Giorgio Armani behind the look of the Italian team, Ralph Lauren dressing Team USA, and Sweden clothed in cheap and cheerful H&M, while Team GB are dressed by Stella McCartney – who has surpassed herself once again by crafting the tiniest trunks in the world for Tom Daley.	"[{""text"": ""Adidas"", ""type"": ""ORG"", ""start"": 12, ""end"": 18, ""cms"": null}, {""text"": ""Getty Images"", ""type"": ""ORG"", ""start"": 23, ""end"": 35, ""cms"": null}, {""text"": ""London"", ""type"": ""GPE"", ""start"": 37, ""end"": 43, ""cms"": null}, {""text"": ""Olympic"", ""type"": ""EVENT"", ""start"": 46, ""end"": 53, ""cms"": null}, {""text"": ""two-week"", ""type"": ""DATE"", ""start"": 128, ""end"": 136, ""cms"": null}, {""text"": ""Giorgio Armani"", ""type"": ""PERSON"", ""start"": 187, ""end"": 201, ""cms"": null}, {""text"": ""Italian"", ""type"": ""NORP"", ""start"": 225, ""end"": 232, ""cms"": null}, {""text"": ""Ralph Lauren"", ""type"": ""PERSON"", ""start"": 239, ""end"": 251, ""cms"": null}, {""text"": ""Team USA"", ""type"": ""ORG"", ""start"": 261, ""end"": 269, ""cms"": null}, {""text"": ""Sweden"", ""type"": ""GPE"", ""start"": 275, ""end"": 281, ""cms"": null}, {""text"": ""H&M"", ""type"": ""ORG"", ""start"": 312, ""end"": 315, ""cms"": null}, {""text"": ""Team GB"", ""type"": ""ORG"", ""start"": 323, ""end"": 330, ""cms"": null}, {""text"": ""Stella McCartney"", ""type"": ""PERSON"", ""start"": 346, ""end"": 362, ""cms"": null}, {""text"": ""Tom Daley"", ""type"": ""PERSON"", ""start"": 450, ""end"": 459, ""cms"": null}]"	26
2278	Confirming that the 90s are well and truly back, her outfits favour bold graphic prints that employ a redrawn British coat of arms.	"[{""text"": ""the 90s"", ""type"": ""DATE"", ""start"": 16, ""end"": 23, ""cms"": null}, {""text"": ""British"", ""type"": ""NORP"", ""start"": 110, ""end"": 117, ""cms"": null}]"	26
2279	Three lions hold flaming Olympic batons, while the national flowers of leek, rose, flax and thistle appear in the centre shield and a crown composed of medals sits up top, “symbolising continuity, teamwork and shared responsibility”.	"[{""text"": ""Three"", ""type"": ""CARDINAL"", ""start"": 0, ""end"": 5, ""cms"": null}]"	26
2280	 The collection has been hailed by Vogue as sporting a “‘renaissance varsity’ edge that wouldn’t have looked amiss on a Gucci catwalk”.	"[{""text"": ""Vogue"", ""type"": ""ORG"", ""start"": 35, ""end"": 40, ""cms"": null}, {""text"": ""Gucci"", ""type"": ""ORG"", ""start"": 120, ""end"": 125, ""cms"": null}]"	26
2281	And you can dress up like your idols, too, because it’s all for sale: Jessica Ennis’s pants can be yours for £25.	"[{""text"": ""Jessica Ennis\u2019s"", ""type"": ""PERSON"", ""start"": 70, ""end"": 85, ""cms"": null}, {""text"": ""25"", ""type"": ""MONEY"", ""start"": 110, ""end"": 112, ""cms"": null}]"	26
2282	 	[]	26
2283	The cauldron  The work of American kinetic sculptor Anthony Howe, this year’s cauldron design is certainly on message with Rio’s anti-global warming theme, featuring the smallest flame of any recent Olympics – magnified several hundred-fold by a gigantic rotating reflector.	"[{""text"": ""American"", ""type"": ""NORP"", ""start"": 26, ""end"": 34, ""cms"": null}, {""text"": ""Anthony Howe"", ""type"": ""PERSON"", ""start"": 52, ""end"": 64, ""cms"": null}, {""text"": ""year"", ""type"": ""DATE"", ""start"": 71, ""end"": 75, ""cms"": null}, {""text"": ""Rio"", ""type"": ""GPE"", ""start"": 123, ""end"": 126, ""cms"": null}, {""text"": ""Olympics"", ""type"": ""EVENT"", ""start"": 199, ""end"": 207, ""cms"": null}, {""text"": ""several hundred-fold"", ""type"": ""CARDINAL"", ""start"": 220, ""end"": 240, ""cms"": null}]"	26
2284	Featuring lots of little mirrored spheres and discs that rotate behind the flame in a spiralling sunburst wheel, it could be a glittering headdress plucked straight from the Rio carnival.	"[{""text"": ""Rio"", ""type"": ""GPE"", ""start"": 174, ""end"": 177, ""cms"": null}]"	26
2285	 “My vision was to replicate the sun,” says Howe, “using movement to mimic its pulsing energy and reflection of light.”	"[{""text"": ""Howe"", ""type"": ""PERSON"", ""start"": 44, ""end"": 48, ""cms"": null}]"	26
2286	Removed from the stadium following the opening ceremony and installed in the city centre, the 12 metre wide lampshade doesn’t appear to have quite the same magic now that it’s stationary.	"[{""text"": ""12 metre"", ""type"": ""QUANTITY"", ""start"": 94, ""end"": 102, ""cms"": null}]"	26
2287	Poverty matters       Global development         Nigerian women trafficked to Italy for sex, and the Olympic legacy for Rio's favelas       	"[{""text"": ""Nigerian"", ""type"": ""NORP"", ""start"": 49, ""end"": 57, ""cms"": null}, {""text"": ""Italy"", ""type"": ""GPE"", ""start"": 78, ""end"": 83, ""cms"": null}, {""text"": ""Olympic"", ""type"": ""EVENT"", ""start"": 101, ""end"": 108, ""cms"": null}, {""text"": ""Rio"", ""type"": ""EVENT"", ""start"": 120, ""end"": 123, ""cms"": null}]"	60
2288	Huge numbers of Nigerian women arriving in Italy are forced into prostitution.	"[{""text"": ""Nigerian"", ""type"": ""NORP"", ""start"": 16, ""end"": 24, ""cms"": null}, {""text"": ""Italy"", ""type"": ""GPE"", ""start"": 43, ""end"": 48, ""cms"": null}]"	60
2289	Plus, as the Games begin, favela residents look back on the last 12 months	"[{""text"": ""Games"", ""type"": ""EVENT"", ""start"": 13, ""end"": 18, ""cms"": null}, {""text"": ""the last 12 months"", ""type"": ""DATE"", ""start"": 56, ""end"": 74, ""cms"": null}]"	60
2290	If you are reading this on the web and would prefer to get it in your inbox every two weeks, register for the email edition       Global development is supported by     About this content     Tue 9 Aug 2016 13.17 BST   Last modified on Wed 31 May 2017 11.00 BST          Share on Facebook          Share on Twitter          Share via Email                                                             Trafficked to Turin: Loveth, 21, at a shelter for victims of sex trafficking in Italy.	"[{""text"": ""every two weeks"", ""type"": ""DATE"", ""start"": 76, ""end"": 91, ""cms"": null}, {""text"": ""Tue 9 Aug 2016"", ""type"": ""DATE"", ""start"": 192, ""end"": 206, ""cms"": null}, {""text"": ""13.17\u00a0"", ""type"": ""TIME"", ""start"": 207, ""end"": 213, ""cms"": null}, {""text"": ""Wed 31 May 2017"", ""type"": ""DATE"", ""start"": 236, ""end"": 251, ""cms"": null}, {""text"": ""11.00\u00a0BST"", ""type"": ""TIME"", ""start"": 252, ""end"": 261, ""cms"": null}, {""text"": ""Turin"", ""type"": ""GPE"", ""start"": 414, ""end"": 419, ""cms"": null}, {""text"": ""Loveth"", ""type"": ""PERSON"", ""start"": 421, ""end"": 427, ""cms"": null}, {""text"": ""21"", ""type"": ""DATE"", ""start"": 429, ""end"": 431, ""cms"": null}, {""text"": ""Italy"", ""type"": ""GPE"", ""start"": 480, ""end"": 485, ""cms"": null}]"	60
2291	Photograph: Quintina Valero     Since January 2016, about 3,600 girls and women have arrived in Italy from Nigeria, and more than 80% of them are being trafficked into prostitution, according to figures from the UN’s International Office for Migration (IOM).	"[{""text"": ""Quintina Valero"", ""type"": ""PERSON"", ""start"": 12, ""end"": 27, ""cms"": null}, {""text"": ""January 2016"", ""type"": ""DATE"", ""start"": 38, ""end"": 50, ""cms"": null}, {""text"": ""about 3,600"", ""type"": ""CARDINAL"", ""start"": 52, ""end"": 63, ""cms"": null}, {""text"": ""Italy"", ""type"": ""GPE"", ""start"": 96, ""end"": 101, ""cms"": null}, {""text"": ""Nigeria"", ""type"": ""GPE"", ""start"": 107, ""end"": 114, ""cms"": null}, {""text"": ""more than 80%"", ""type"": ""PERCENT"", ""start"": 120, ""end"": 133, ""cms"": null}, {""text"": ""UN"", ""type"": ""ORG"", ""start"": 212, ""end"": 214, ""cms"": null}, {""text"": ""International Office for Migration"", ""type"": ""ORG"", ""start"": 217, ""end"": 251, ""cms"": null}, {""text"": ""IOM"", ""type"": ""ORG"", ""start"": 253, ""end"": 256, ""cms"": null}]"	60
2292	Annie Kelly and Lorenzo Tondo reveal the unprecedented numbers of women being preyed on by trafficking networks.	"[{""text"": ""Annie Kelly"", ""type"": ""PERSON"", ""start"": 0, ""end"": 11, ""cms"": null}, {""text"": ""Lorenzo Tondo"", ""type"": ""PERSON"", ""start"": 16, ""end"": 29, ""cms"": null}]"	60
2293	Abused and vulnerable, these women have a champion in Princess Okokon, who was herself trafficked from Nigeria in 1999, and has since helped hundreds of women to escape from forced prostitution in Italy – our video shows her working with women in Asti and Sicily.	"[{""text"": ""Okokon"", ""type"": ""PERSON"", ""start"": 63, ""end"": 69, ""cms"": null}, {""text"": ""Nigeria"", ""type"": ""GPE"", ""start"": 103, ""end"": 110, ""cms"": null}, {""text"": ""1999"", ""type"": ""DATE"", ""start"": 114, ""end"": 118, ""cms"": null}, {""text"": ""hundreds"", ""type"": ""CARDINAL"", ""start"": 141, ""end"": 149, ""cms"": null}, {""text"": ""Italy"", ""type"": ""GPE"", ""start"": 197, ""end"": 202, ""cms"": null}, {""text"": ""Asti"", ""type"": ""GPE"", ""start"": 247, ""end"": 251, ""cms"": null}, {""text"": ""Sicily"", ""type"": ""GPE"", ""start"": 256, ""end"": 262, ""cms"": null}]"	60
2294	Spanish photographer Quintina Valero shares stories and portraits of women helped by Okokon’s NGO to escape the sex trade.	"[{""text"": ""Spanish"", ""type"": ""NORP"", ""start"": 0, ""end"": 7, ""cms"": null}, {""text"": ""Quintina Valero"", ""type"": ""PERSON"", ""start"": 21, ""end"": 36, ""cms"": null}, {""text"": ""Okokon"", ""type"": ""ORG"", ""start"": 85, ""end"": 91, ""cms"": null}, {""text"": ""NGO"", ""type"": ""ORG"", ""start"": 94, ""end"": 97, ""cms"": null}]"	60
2295	 	[]	60
2296	As the Olympic Games began in Rio, three young journalists from the favelas – Daiene Mendes, Thaís Cavalcante and Michel Silva, look back on life in their communities over the last 12 months – a time of repression and increased violence.	"[{""text"": ""the Olympic Games"", ""type"": ""EVENT"", ""start"": 3, ""end"": 20, ""cms"": null}, {""text"": ""Rio"", ""type"": ""GPE"", ""start"": 30, ""end"": 33, ""cms"": null}, {""text"": ""three"", ""type"": ""CARDINAL"", ""start"": 35, ""end"": 40, ""cms"": null}, {""text"": ""Daiene Mendes"", ""type"": ""PERSON"", ""start"": 78, ""end"": 91, ""cms"": null}, {""text"": ""Tha\u00eds Cavalcante"", ""type"": ""PERSON"", ""start"": 93, ""end"": 109, ""cms"": null}, {""text"": ""Michel Silva"", ""type"": ""PERSON"", ""start"": 114, ""end"": 126, ""cms"": null}, {""text"": ""the last 12 months"", ""type"": ""DATE"", ""start"": 172, ""end"": 190, ""cms"": null}]"	60
2297	In our video, Mendes says she is now used to the constant sound of gunfire.	"[{""text"": ""Mendes"", ""type"": ""PERSON"", ""start"": 14, ""end"": 20, ""cms"": null}]"	60
2298	“We ask for peace, but all we receive is war.”	[]	60
2299	And amid complaints of pollution and sanitation problems in Guanabara Bay, John Vidal looks at why the city is finding it so hard to clear up its waste, as it grapples with industrialisation, population growth and lack of money.	"[{""text"": ""Guanabara Bay"", ""type"": ""LOC"", ""start"": 60, ""end"": 73, ""cms"": null}, {""text"": ""John Vidal"", ""type"": ""PERSON"", ""start"": 75, ""end"": 85, ""cms"": null}]"	60
2300	Huge numbers of Nigerian women arriving in Italy are forced into prostitution.	"[{""text"": ""Nigerian"", ""type"": ""NORP"", ""start"": 16, ""end"": 24, ""cms"": null}, {""text"": ""Italy"", ""type"": ""GPE"", ""start"": 43, ""end"": 48, ""cms"": null}]"	60
2301	Plus, as the Games begin, favela residents look back on the last 12 months  If you are reading this on the web and would prefer to get it in your inbox every two weeks, register for the email edition	"[{""text"": ""Games"", ""type"": ""EVENT"", ""start"": 13, ""end"": 18, ""cms"": null}, {""text"": ""the last 12 months"", ""type"": ""DATE"", ""start"": 56, ""end"": 74, ""cms"": null}, {""text"": ""every two weeks"", ""type"": ""DATE"", ""start"": 152, ""end"": 167, ""cms"": null}]"	60
2302	What term do you want to search?	[]	82
2303	Search with google	[]	82
2304	If the mysterious entity known as the Olympic legacy does exist, it probably nestles in the gunnels of a British rowing boat.	"[{""text"": ""Olympic"", ""type"": ""EVENT"", ""start"": 38, ""end"": 45, ""cms"": null}, {""text"": ""British"", ""type"": ""NORP"", ""start"": 105, ""end"": 112, ""cms"": null}]"	78
2305	To be specific, the British men’s four.	"[{""text"": ""British"", ""type"": ""NORP"", ""start"": 20, ""end"": 27, ""cms"": null}, {""text"": ""four"", ""type"": ""CARDINAL"", ""start"": 34, ""end"": 38, ""cms"": null}]"	78
2306	Since Sir Steve Redgrave put the finishing polish on his luminous career with this event in 2000, none but British feet have mounted the top of the podium.	"[{""text"": ""Steve Redgrave"", ""type"": ""PERSON"", ""start"": 10, ""end"": 24, ""cms"": null}, {""text"": ""2000"", ""type"": ""DATE"", ""start"": 92, ""end"": 96, ""cms"": null}, {""text"": ""British"", ""type"": ""NORP"", ""start"": 107, ""end"": 114, ""cms"": null}]"	78
2307	 That golden thread remained intact here as Alex Gregory, Constantine Louloudis, George Nash and Mo Sbihi rowed “the perfect race” and made Olympic rowing history.	"[{""text"": ""Alex Gregory"", ""type"": ""PERSON"", ""start"": 44, ""end"": 56, ""cms"": null}, {""text"": ""Constantine Louloudis"", ""type"": ""PERSON"", ""start"": 58, ""end"": 79, ""cms"": null}, {""text"": ""George Nash"", ""type"": ""PERSON"", ""start"": 81, ""end"": 92, ""cms"": null}, {""text"": ""Mo Sbihi"", ""type"": ""PERSON"", ""start"": 97, ""end"": 105, ""cms"": null}, {""text"": ""Olympic"", ""type"": ""EVENT"", ""start"": 140, ""end"": 147, ""cms"": null}]"	78
2308	Britain are the first country to win five consecutive Olympic titles in the men’s four, breaking the record managed by East Germany between 1968 and 1980, and by Britain themselves between 1908 and 1932.	"[{""text"": ""Britain"", ""type"": ""GPE"", ""start"": 0, ""end"": 7, ""cms"": null}, {""text"": ""first"", ""type"": ""ORDINAL"", ""start"": 16, ""end"": 21, ""cms"": null}, {""text"": ""five"", ""type"": ""CARDINAL"", ""start"": 37, ""end"": 41, ""cms"": null}, {""text"": ""Olympic"", ""type"": ""EVENT"", ""start"": 54, ""end"": 61, ""cms"": null}, {""text"": ""four"", ""type"": ""CARDINAL"", ""start"": 82, ""end"": 86, ""cms"": null}, {""text"": ""East Germany"", ""type"": ""GPE"", ""start"": 119, ""end"": 131, ""cms"": null}, {""text"": ""between 1968 and 1980"", ""type"": ""DATE"", ""start"": 132, ""end"": 153, ""cms"": null}, {""text"": ""Britain"", ""type"": ""GPE"", ""start"": 162, ""end"": 169, ""cms"": null}, {""text"": ""between 1908 and 1932"", ""type"": ""DATE"", ""start"": 181, ""end"": 202, ""cms"": null}]"	78
2309	 “We just nailed that,” said Gregory, who sits in bow and knows something about it – he was in the four who won in 2012.	"[{""text"": ""Gregory"", ""type"": ""PERSON"", ""start"": 29, ""end"": 36, ""cms"": null}, {""text"": ""four"", ""type"": ""CARDINAL"", ""start"": 99, ""end"": 103, ""cms"": null}, {""text"": ""2012"", ""type"": ""DATE"", ""start"": 115, ""end"": 119, ""cms"": null}]"	78
2310	Nash called it “an epic, epic row”.	"[{""text"": ""Nash"", ""type"": ""ORG"", ""start"": 0, ""end"": 4, ""cms"": null}]"	78
2311	For Louloudis – who, as a four-times Boat Race winner, can appreciate a fierce rivalry – there was an “extra sense of satisfaction” in seeing off an Australian team who are their good friends and close rivals.	"[{""text"": ""Louloudis"", ""type"": ""PERSON"", ""start"": 4, ""end"": 13, ""cms"": null}, {""text"": ""four"", ""type"": ""CARDINAL"", ""start"": 26, ""end"": 30, ""cms"": null}, {""text"": ""Boat Race"", ""type"": ""EVENT"", ""start"": 37, ""end"": 46, ""cms"": null}, {""text"": ""Australian"", ""type"": ""NORP"", ""start"": 149, ""end"": 159, ""cms"": null}]"	78
2312	 The race had been dubbed an Ashes on the water after Australia qualified for the final with quicker times, without ever meeting them head to head.	"[{""text"": ""Australia"", ""type"": ""GPE"", ""start"": 54, ""end"": 63, ""cms"": null}]"	78
2313	Britain had the better getaway but Australia, alongside in lane four, pursued them furiously.	"[{""text"": ""Britain"", ""type"": ""GPE"", ""start"": 0, ""end"": 7, ""cms"": null}, {""text"": ""Australia"", ""type"": ""GPE"", ""start"": 35, ""end"": 44, ""cms"": null}, {""text"": ""four"", ""type"": ""CARDINAL"", ""start"": 64, ""end"": 68, ""cms"": null}]"	78
2314	After 500m, the Australians were 0.83sec behind; by halfway they had brought the gap down to 0.22, the numbers on the front of the two boats fluttering in tandem.	"[{""text"": ""500"", ""type"": ""CARDINAL"", ""start"": 6, ""end"": 9, ""cms"": null}, {""text"": ""Australians"", ""type"": ""NORP"", ""start"": 16, ""end"": 27, ""cms"": null}, {""text"": ""0.83sec"", ""type"": ""CARDINAL"", ""start"": 33, ""end"": 40, ""cms"": null}, {""text"": ""halfway"", ""type"": ""CARDINAL"", ""start"": 52, ""end"": 59, ""cms"": null}, {""text"": ""0.22"", ""type"": ""CARDINAL"", ""start"": 93, ""end"": 97, ""cms"": null}, {""text"": ""two"", ""type"": ""CARDINAL"", ""start"": 131, ""end"": 134, ""cms"": null}]"	78
2315	 	[]	78
2316	“We knew we had to go off hard to counter the Australians in the first 1,000m,” said Sbihi, a 6ft 6in gentle giant who is the team’s engine, “and they kept challenging, kept challenging, kept challenging, but we kept answering.”	"[{""text"": ""Australians"", ""type"": ""NORP"", ""start"": 46, ""end"": 57, ""cms"": null}, {""text"": ""the first 1,000m"", ""type"": ""QUANTITY"", ""start"": 61, ""end"": 77, ""cms"": null}, {""text"": ""Sbihi"", ""type"": ""PERSON"", ""start"": 85, ""end"": 90, ""cms"": null}, {""text"": ""6ft 6in"", ""type"": ""QUANTITY"", ""start"": 94, ""end"": 101, ""cms"": null}]"	78
2317	Britain’s semi‑final strategy – they had purposefully slowed once they were well in front, so no one would know what more they had to give – began to look like a smart one.	"[{""text"": ""Britain"", ""type"": ""GPE"", ""start"": 0, ""end"": 7, ""cms"": null}]"	78
2318	 Sbihi was the only man allowed to keep his eyes on the rival boat as it came alongside.	"[{""text"": ""Sbihi"", ""type"": ""PERSON"", ""start"": 1, ""end"": 6, ""cms"": null}]"	78
2319	Louloudis – the stroke who has a degree in classics and a grandfather who was a viscount – said he had taken inspiration from Michael Phelps’s concentration in the pool.	"[{""text"": ""Louloudis"", ""type"": ""PERSON"", ""start"": 0, ""end"": 9, ""cms"": null}, {""text"": ""Michael Phelps\u2019s"", ""type"": ""PERSON"", ""start"": 126, ""end"": 142, ""cms"": null}]"	78
2320	“You want to be that guy who’s just totally focused in,” he said.	[]	78
2321	 	[]	78
2322	“You can’t help but notice when another crew is there but to have your best row you need to be totally focused on your internal processes.	[]	78
2323	It’s very tempting to look out but we did a very good job of being focused and working on the feedback Mo was giving us.”  The British boat was packed with experience as well as muscle – four years ago Sbihi and Louloudis rowed together in the men’s eight, winning bronze medals, while Nash had a bronze from the men’s pair.	"[{""text"": ""Mo"", ""type"": ""PERSON"", ""start"": 103, ""end"": 105, ""cms"": null}, {""text"": ""British"", ""type"": ""NORP"", ""start"": 127, ""end"": 134, ""cms"": null}, {""text"": ""four years ago"", ""type"": ""DATE"", ""start"": 187, ""end"": 201, ""cms"": null}, {""text"": ""Sbihi"", ""type"": ""PERSON"", ""start"": 202, ""end"": 207, ""cms"": null}, {""text"": ""Louloudis"", ""type"": ""PERSON"", ""start"": 212, ""end"": 221, ""cms"": null}, {""text"": ""eight"", ""type"": ""CARDINAL"", ""start"": 250, ""end"": 255, ""cms"": null}, {""text"": ""Nash"", ""type"": ""PERSON"", ""start"": 286, ""end"": 290, ""cms"": null}]"	78
2324	And of course there was Gregory, maintaining the 16-year tradition that the men’s four always contain one member of the previous Olympic-winning boat.	"[{""text"": ""Gregory"", ""type"": ""PERSON"", ""start"": 24, ""end"": 31, ""cms"": null}, {""text"": ""16-year"", ""type"": ""DATE"", ""start"": 49, ""end"": 56, ""cms"": null}, {""text"": ""four"", ""type"": ""CARDINAL"", ""start"": 82, ""end"": 86, ""cms"": null}, {""text"": ""one"", ""type"": ""CARDINAL"", ""start"": 102, ""end"": 105, ""cms"": null}, {""text"": ""Olympic"", ""type"": ""EVENT"", ""start"": 129, ""end"": 136, ""cms"": null}]"	78
2325	 Still, the 32-year-old did not necessarily see it as an advantage.	"[{""text"": ""32-year-old"", ""type"": ""DATE"", ""start"": 12, ""end"": 23, ""cms"": null}]"	78
2326	“I didn’t know what was happening four years go,” he said when asked to compare the two rows.	"[{""text"": ""four years go"", ""type"": ""DATE"", ""start"": 34, ""end"": 47, ""cms"": null}, {""text"": ""two"", ""type"": ""CARDINAL"", ""start"": 84, ""end"": 87, ""cms"": null}]"	78
2327	“This one I knew what was coming and sitting on that start line, oh, it’s horrible – those hours in the morning are tortuous.”	"[{""text"": ""those hours"", ""type"": ""TIME"", ""start"": 85, ""end"": 96, ""cms"": null}]"	78
2328	 	[]	78
2329	During the race he was far less nervous.	[]	78
2330	“I had this sense of confidence, this sense that we were just waiting to move.	[]	78
2331	That’s the thing you build up over a year of racing together – this sense of knowledge and belief in each other and knowing what they can do.	"[{""text"": ""a year"", ""type"": ""DATE"", ""start"": 35, ""end"": 41, ""cms"": null}]"	78
2332	So I was just sitting there enjoying it.”	[]	78
2333	 Enjoyment is not a word much used in a sport in which training and races typically leave the athletes breathless with agony.	[]	78
2334	And for Britain’s 70-year-old coach Jürgen Grobler, who can now lay claim to more Olympic gold medals than several island nations, this will be further vindication of the infamous hell-camps he puts his athletes through (Gregory has acknowledged that vomiting is now just part of his day job).  The German allowed himself a smile as his athletes met him on the pontoon, but he wasn’t ready to indulge in any history talk.	"[{""text"": ""Britain"", ""type"": ""GPE"", ""start"": 8, ""end"": 15, ""cms"": null}, {""text"": ""70-year-old"", ""type"": ""DATE"", ""start"": 18, ""end"": 29, ""cms"": null}, {""text"": ""J\u00fcrgen Grobler"", ""type"": ""PERSON"", ""start"": 36, ""end"": 50, ""cms"": null}, {""text"": ""Olympic"", ""type"": ""EVENT"", ""start"": 82, ""end"": 89, ""cms"": null}, {""text"": ""Gregory"", ""type"": ""PERSON"", ""start"": 221, ""end"": 228, ""cms"": null}, {""text"": ""German"", ""type"": ""NORP"", ""start"": 299, ""end"": 305, ""cms"": null}]"	78
2335	“You don’t count the ones in the past,” he said, in typically dour fashion.	[]	78
2336	“You always look to the next one.”	[]	78
2337	 The men’s gold had arrived within a quarter-hour of Heather Stanning and Helen Glover’s victory in the women’s pair, and the sun had finally begun to emerge after a morning of pouring rain and mixed emotions at Lagoa.	"[{""text"": ""a quarter-hour"", ""type"": ""TIME"", ""start"": 35, ""end"": 49, ""cms"": null}, {""text"": ""Heather Stanning"", ""type"": ""PERSON"", ""start"": 53, ""end"": 69, ""cms"": null}, {""text"": ""Helen Glover"", ""type"": ""PERSON"", ""start"": 74, ""end"": 86, ""cms"": null}, {""text"": ""a morning"", ""type"": ""TIME"", ""start"": 164, ""end"": 173, ""cms"": null}, {""text"": ""Lagoa"", ""type"": ""GPE"", ""start"": 212, ""end"": 217, ""cms"": null}]"	78
2338	 	[]	78
2339	Paul and Gary Donovan, brothers from Skibbereen, had taken Ireland’s first ever rowing medal in the lightweight men’s double sculls, holding off a fierce challenge from Norway and South Africa to take a heroic silver.	"[{""text"": ""Paul"", ""type"": ""PERSON"", ""start"": 0, ""end"": 4, ""cms"": null}, {""text"": ""Gary Donovan"", ""type"": ""PERSON"", ""start"": 9, ""end"": 21, ""cms"": null}, {""text"": ""Skibbereen"", ""type"": ""GPE"", ""start"": 37, ""end"": 47, ""cms"": null}, {""text"": ""Ireland"", ""type"": ""GPE"", ""start"": 59, ""end"": 66, ""cms"": null}, {""text"": ""first"", ""type"": ""ORDINAL"", ""start"": 69, ""end"": 74, ""cms"": null}, {""text"": ""Norway"", ""type"": ""GPE"", ""start"": 169, ""end"": 175, ""cms"": null}, {""text"": ""South Africa"", ""type"": ""GPE"", ""start"": 180, ""end"": 192, ""cms"": null}]"	78
2340	The Donovan brothers have been full of quick wit this week, and here was no different.	"[{""text"": ""Donovan"", ""type"": ""PERSON"", ""start"": 4, ""end"": 11, ""cms"": null}, {""text"": ""this week"", ""type"": ""DATE"", ""start"": 49, ""end"": 58, ""cms"": null}]"	78
2341	Asked to comment on their historic act, younger brother Paul said: “I suppose it’s hard to know what it means,” Paul said, “because it’s never been done by anyone before.”	"[{""text"": ""Paul"", ""type"": ""PERSON"", ""start"": 56, ""end"": 60, ""cms"": null}, {""text"": ""Paul"", ""type"": ""PERSON"", ""start"": 112, ""end"": 116, ""cms"": null}]"	78
2342	 But it was a grim day for the Northern Irishman Alan Campbell, who has represented Great Britain in four consecutive Olympic Games.	"[{""text"": ""a grim day"", ""type"": ""DATE"", ""start"": 12, ""end"": 22, ""cms"": null}, {""text"": ""Northern Irishman"", ""type"": ""NORP"", ""start"": 31, ""end"": 48, ""cms"": null}, {""text"": ""Alan Campbell"", ""type"": ""PERSON"", ""start"": 49, ""end"": 62, ""cms"": null}, {""text"": ""Great Britain"", ""type"": ""GPE"", ""start"": 84, ""end"": 97, ""cms"": null}, {""text"": ""four"", ""type"": ""CARDINAL"", ""start"": 101, ""end"": 105, ""cms"": null}, {""text"": ""Olympic Games"", ""type"": ""EVENT"", ""start"": 118, ""end"": 131, ""cms"": null}]"	78
2343	He failed to qualify for the final of the men’s single sculls, falling off the pace go finish fourth in his semi-final, despite being in second place at halfway.	"[{""text"": ""fourth"", ""type"": ""ORDINAL"", ""start"": 94, ""end"": 100, ""cms"": null}, {""text"": ""second"", ""type"": ""ORDINAL"", ""start"": 137, ""end"": 143, ""cms"": null}]"	78
2344	 	[]	78
2345	As for the men’s four, they had to postpone their celebrations until they discovered whether they were needed as spares for the next day’s races.	"[{""text"": ""four"", ""type"": ""CARDINAL"", ""start"": 17, ""end"": 21, ""cms"": null}, {""text"": ""the next day\u2019s"", ""type"": ""DATE"", ""start"": 124, ""end"": 138, ""cms"": null}]"	78
2346	Once they were given the all-clear, Nash said he planned “a few caipirinhas followed by a few beers and probably some pretty rowdy celebrations”, adding: “Followed by another day of that, and another day of that.	"[{""text"": ""Nash"", ""type"": ""PERSON"", ""start"": 36, ""end"": 40, ""cms"": null}, {""text"": ""another day"", ""type"": ""DATE"", ""start"": 167, ""end"": 178, ""cms"": null}, {""text"": ""another day"", ""type"": ""DATE"", ""start"": 192, ""end"": 203, ""cms"": null}]"	78
2347	That’s my game plan.”	[]	78
