	sentence	named_entity	rank
8042	There was virtually no sense of “second best”.	"[{""text"": ""second"", ""type"": ""ORDINAL"", ""start"": 33, ""end"": 39, ""cms"": null}]"	86
8043	"

We cannot let the Paralympics take a step backwards at Rio | Anne Wafula Strike"	"[{""text"": ""Paralympics"", ""type"": ""ORG"", ""start"": 20, ""end"": 31, ""cms"": null}, {""text"": ""Rio"", ""type"": ""GPE"", ""start"": 57, ""end"": 60, ""cms"": null}, {""text"": ""Anne Wafula"", ""type"": ""PERSON"", ""start"": 63, ""end"": 74, ""cms"": null}]"	86
8044	"Read more

"	[]	86
8045	The Royal Mail, albeit under some political pressure, produced individual stamps to celebrate Paralympic champions and painted postboxes gold in their home towns.	"[{""text"": ""The Royal Mail"", ""type"": ""ORG"", ""start"": 0, ""end"": 14, ""cms"": null}, {""text"": ""Paralympic"", ""type"": ""NORP"", ""start"": 94, ""end"": 104, ""cms"": null}]"	86
8046	There was a massive poster and broadcast advertising campaign, and Channel 4 deserves a shout-out for its promotional film, We’re the Superhumans.	"[{""text"": ""Channel 4"", ""type"": ""ORG"", ""start"": 67, ""end"": 76, ""cms"": null}, {""text"": ""We\u2019re the Superhumans"", ""type"": ""WORK_OF_ART"", ""start"": 124, ""end"": 145, ""cms"": null}]"	86
8047	More than 4,200 athletes from 164 nations took part, an all-time record, and demand was such that extra tickets had to be distributed.	"[{""text"": ""More than 4,200"", ""type"": ""CARDINAL"", ""start"": 0, ""end"": 15, ""cms"": null}, {""text"": ""164"", ""type"": ""CARDINAL"", ""start"": 30, ""end"": 33, ""cms"": null}]"	86
8048	Philip Craven, president of the International Paralympics Committee, declared the event “the greatest Paralympic Games ever”.	"[{""text"": ""Philip Craven"", ""type"": ""PERSON"", ""start"": 0, ""end"": 13, ""cms"": null}, {""text"": ""the International Paralympics Committee"", ""type"": ""ORG"", ""start"": 28, ""end"": 67, ""cms"": null}, {""text"": ""Paralympic Games"", ""type"": ""EVENT"", ""start"": 102, ""end"": 118, ""cms"": null}]"	86
8049	"

"	[]	86
8050	Part of this derived from the Olympic Games, which were themselves such a success.	"[{""text"": ""the Olympic Games"", ""type"": ""EVENT"", ""start"": 26, ""end"": 43, ""cms"": null}]"	86
8051	We had become accustomed the long, hot days of watching sport, and the Paralympics benefited.	"[{""text"": ""the long, hot days"", ""type"": ""DATE"", ""start"": 25, ""end"": 43, ""cms"": null}, {""text"": ""Paralympics"", ""type"": ""EVENT"", ""start"": 71, ""end"": 82, ""cms"": null}]"	86
8052	But for whatever reason, we all got behind disability in sport, and recognised that a man in a wheelchair or a swimmer lacking a full hand could be as heroic as any “normal” competitor.	[]	86
8053	"

Facebook Twitter Pinterest"	[]	86
8054	‘In Rio, funding has been diverted, question marks hover over crucial travel grants and just 12% of tickets have been sold.	"[{""text"": ""Rio"", ""type"": ""GPE"", ""start"": 4, ""end"": 7, ""cms"": null}, {""text"": ""just 12%"", ""type"": ""PERCENT"", ""start"": 88, ""end"": 96, ""cms"": null}]"	86
8055	There’s a real danger of it being back to business as usual.’	[]	86
8056	Photograph: Cameron Hart/AP	"[{""text"": ""Cameron Hart"", ""type"": ""PERSON"", ""start"": 12, ""end"": 24, ""cms"": null}]"	86
8057	"

"	[]	86
8058	Now, in Rio, there’s a real danger of it being back to business as usual.	"[{""text"": ""Rio"", ""type"": ""GPE"", ""start"": 8, ""end"": 11, ""cms"": null}]"	86
8059	Extra funding for the Olympics was diverted away from the Rio Paralympics.	"[{""text"": ""Olympics"", ""type"": ""EVENT"", ""start"": 22, ""end"": 30, ""cms"": null}, {""text"": ""the Rio Paralympics"", ""type"": ""EVENT"", ""start"": 54, ""end"": 73, ""cms"": null}]"	86
8060	Olympic venues were closed and dismantled.	[]	86
8061	Transport services were cut.	[]	86
8062	Worst of all, a question mark has been thrown over grants enabling disabled athletes from 40 of the world’s poorest countries to come to Rio.	"[{""text"": ""40"", ""type"": ""CARDINAL"", ""start"": 90, ""end"": 92, ""cms"": null}, {""text"": ""Rio"", ""type"": ""GPE"", ""start"": 137, ""end"": 140, ""cms"": null}]"	86
8063	By mid August, only 12% of tickets had been sold.	"[{""text"": ""mid August"", ""type"": ""DATE"", ""start"": 3, ""end"": 13, ""cms"": null}, {""text"": ""only 12%"", ""type"": ""PERCENT"", ""start"": 15, ""end"": 23, ""cms"": null}]"	86
8064	Craven says the Paralympics has not faced such circumstances in its 56-year history.	"[{""text"": ""Craven"", ""type"": ""PERSON"", ""start"": 0, ""end"": 6, ""cms"": null}, {""text"": ""Paralympics"", ""type"": ""ORG"", ""start"": 16, ""end"": 27, ""cms"": null}, {""text"": ""56-year"", ""type"": ""DATE"", ""start"": 68, ""end"": 75, ""cms"": null}]"	86
8065	"

It’s by no means all the fault of Brazil, whose government, badly strapped for cash, is doing its best to save the Paralympic Games."	"[{""text"": ""Brazil"", ""type"": ""GPE"", ""start"": 36, ""end"": 42, ""cms"": null}, {""text"": ""the Paralympic Games"", ""type"": ""EVENT"", ""start"": 113, ""end"": 133, ""cms"": null}]"	86
8066	But it does show how incredibly difficult it can be to keep momentum going for disabled athletes, and disability issues generally.	[]	86
8067	"

Let’s move closer to home"	[]	86
8068	.	[]	86
8069	There has been endless talk about the legacy of 2012 – have we really become fitter and sportier people as a result of watching all that sport?	"[{""text"": ""2012"", ""type"": ""DATE"", ""start"": 48, ""end"": 52, ""cms"": null}]"	86
8070	Has east London really benefited as well as it could have done from the Games?	"[{""text"": ""London"", ""type"": ""GPE"", ""start"": 9, ""end"": 15, ""cms"": null}, {""text"": ""Games"", ""type"": ""EVENT"", ""start"": 72, ""end"": 77, ""cms"": null}]"	86
8071	But what about the legacy of the London Paralympics?	"[{""text"": ""the London Paralympics"", ""type"": ""EVENT"", ""start"": 29, ""end"": 51, ""cms"": null}]"	86
8072	"

"	[]	86
8073	Since then we have had four hard years of austerity economics in this country, and no group has been as badly affected as disabled people: about half a million people have been hit.	"[{""text"": ""four hard years"", ""type"": ""DATE"", ""start"": 23, ""end"": 38, ""cms"": null}, {""text"": ""about half a million"", ""type"": ""CARDINAL"", ""start"": 139, ""end"": 159, ""cms"": null}]"	86
8074	"

"	[]	86
8075	In 2014, the Conservative welfare minister, Lord Freud, announced that some disabled people were not worth the minimum wage, and could be paid as little as £2 an hour.	"[{""text"": ""2014"", ""type"": ""DATE"", ""start"": 3, ""end"": 7, ""cms"": null}, {""text"": ""Conservative"", ""type"": ""NORP"", ""start"": 13, ""end"": 25, ""cms"": null}, {""text"": ""Freud"", ""type"": ""PERSON"", ""start"": 49, ""end"": 54, ""cms"": null}, {""text"": ""as little as \u00a32"", ""type"": ""MONEY"", ""start"": 143, ""end"": 158, ""cms"": null}]"	86
8076	The replacement of disability living allowance has caused mayhem for many of our most vulnerable people.	[]	86
8077	Ministers backed down in March on the restrictions they had planned to personal independence payments (PIP), but there are a host of other reductions.	"[{""text"": ""March"", ""type"": ""DATE"", ""start"": 25, ""end"": 30, ""cms"": null}]"	86
8078	The government’s own figures ahead of the last budget suggested that cuts to disabled people would “save” taxpayers £4.4bn.	"[{""text"": ""\u00a34.4bn."", ""type"": ""MONEY"", ""start"": 116, ""end"": 123, ""cms"": null}]"	86
8079	"

Disability hate crime: is 'benefit scrounger' abuse to blame?"	[]	86
8080	"Read more

"	[]	86
8081	How?	[]	86
8082	Well, among other things there is a £40 cut coming next March for many new claimants of employment support allowance (ESA), around a third of the value of this crucial benefit.	"[{""text"": ""40"", ""type"": ""MONEY"", ""start"": 37, ""end"": 39, ""cms"": null}, {""text"": ""next March"", ""type"": ""DATE"", ""start"": 51, ""end"": 61, ""cms"": null}, {""text"": ""around a third"", ""type"": ""CARDINAL"", ""start"": 124, ""end"": 138, ""cms"": null}]"	86
8083	That equates to people not being able to cope, to having to rely on food banks, and occasionally to people killing themselves in despair.	[]	86
8084	A third of those surveyed by the disability benefits consortium said they already had trouble feeding themselves, at the current ESA rate.	"[{""text"": ""A third"", ""type"": ""CARDINAL"", ""start"": 0, ""end"": 7, ""cms"": null}, {""text"": ""ESA"", ""type"": ""ORG"", ""start"": 129, ""end"": 132, ""cms"": null}]"	86
8085	"

In a developed society, this can happen only where there is already an ingrained lack of compassion for those with disabilities."	[]	86
8086	Disability campaigners are quite right that in one sense the Paralympic Games sets up a dangerous polarity between the “superhuman” heroes on the one hand, and the “feckless, contemptible scroungers”, as portrayed by the tabloids, on the other.	"[{""text"": ""one"", ""type"": ""CARDINAL"", ""start"": 47, ""end"": 50, ""cms"": null}, {""text"": ""the Paralympic Games"", ""type"": ""EVENT"", ""start"": 57, ""end"": 77, ""cms"": null}, {""text"": ""one"", ""type"": ""CARDINAL"", ""start"": 146, ""end"": 149, ""cms"": null}]"	86
8087	Between sentimentality and venom, all that is missing is a clearsighted view of the vast majority of ordinary disabled people doing their decent best to get along, work, and live tolerable lives.	[]	86
8088	But the binary heroes/scroungers, love ’em/loathe ’em mindset seems to be our woeful Paralympic legacy.	"[{""text"": ""Paralympic"", ""type"": ""NORP"", ""start"": 85, ""end"": 95, ""cms"": null}]"	86
8089	"

According to data uncovered last year through the Freedom of Information Act, hate crimes against disabled people reported to the police during 2014-15 rose by 41%."	"[{""text"": ""last year"", ""type"": ""DATE"", ""start"": 30, ""end"": 39, ""cms"": null}, {""text"": ""the Freedom of Information Act"", ""type"": ""LAW"", ""start"": 48, ""end"": 78, ""cms"": null}, {""text"": ""2014-15"", ""type"": ""DATE"", ""start"": 146, ""end"": 153, ""cms"": null}, {""text"": ""41%"", ""type"": ""PERCENT"", ""start"": 162, ""end"": 165, ""cms"": null}]"	86
8090	The disability hate crimes network regards this as only the tip of a very nasty iceberg, and believes there are 60,000 such incidents a year.	"[{""text"": ""60,000"", ""type"": ""CARDINAL"", ""start"": 112, ""end"": 118, ""cms"": null}]"	86
8091	"

All statistics should be regarded with caution but there is too much evidence on display of our shameful treatment of disabled people – from Treasury officials making “easy” cuts, to newspapers slandering the unwell as scroungers – to be ignored."	"[{""text"": ""Treasury"", ""type"": ""ORG"", ""start"": 143, ""end"": 151, ""cms"": null}]"	86
8092	Frankly, that golden glow from the summer of 2012 has been betrayed, not just in Rio but every day on the streets of Britain.	"[{""text"": ""the summer of 2012"", ""type"": ""DATE"", ""start"": 31, ""end"": 49, ""cms"": null}, {""text"": ""Rio"", ""type"": ""GPE"", ""start"": 81, ""end"": 84, ""cms"": null}, {""text"": ""every day"", ""type"": ""DATE"", ""start"": 89, ""end"": 98, ""cms"": null}, {""text"": ""Britain"", ""type"": ""GPE"", ""start"": 117, ""end"": 124, ""cms"": null}]"	86
8093	Meet the superhumans?	[]	86
8094	Perhaps we should start to introduce ourselves to a few of them.	[]	86
8095	The London Olympics claimed that its most enduring legacy would be “the regeneration of an entire community for the direct benefit of everyone who lives there”.	"[{""text"": ""The London Olympics"", ""type"": ""EVENT"", ""start"": 0, ""end"": 19, ""cms"": null}]"	10
8096	It is clear however, four year on, that without a rethink the housing legacy will be marked by the rapid gentrification of Stratford and surrounding areas and a negligible gain of genuinely affordable housing.	"[{""text"": ""four year on"", ""type"": ""DATE"", ""start"": 21, ""end"": 33, ""cms"": null}, {""text"": ""Stratford"", ""type"": ""GPE"", ""start"": 123, ""end"": 132, ""cms"": null}]"	10
8097	"

From the start there was a degree of vagueness about what the housing legacy would be, though terms such as “much” and “many” were used in reference to the proportion of affordable housing that would be provided and this won over opposition to the demolition of existing housing."	[]	10
8098	There was also tension between the vision of the Greater London Authority with ambitions for 50% affordable housing on new developments and the London Borough of Newham which while supportive was keen to encourage more market housing in Stratford.	"[{""text"": ""the Greater London Authority"", ""type"": ""ORG"", ""start"": 45, ""end"": 73, ""cms"": null}, {""text"": ""50%"", ""type"": ""PERCENT"", ""start"": 93, ""end"": 96, ""cms"": null}, {""text"": ""the London Borough of Newham"", ""type"": ""GPE"", ""start"": 140, ""end"": 168, ""cms"": null}, {""text"": ""Stratford"", ""type"": ""GPE"", ""start"": 237, ""end"": 246, ""cms"": null}]"	10
8099	"

"	[]	10
8100	The conversion of the Athletes’ Village into East Village stands as a marker of success while highlighting the tensions in delivering genuinely affordable housing.	"[{""text"": ""the Athletes\u2019 Village"", ""type"": ""FAC"", ""start"": 18, ""end"": 39, ""cms"": null}, {""text"": ""East Village"", ""type"": ""LOC"", ""start"": 45, ""end"": 57, ""cms"": null}]"	10
8101	It is a mixed-tenure development that includes 49% affordable housing.	"[{""text"": ""49%"", ""type"": ""PERCENT"", ""start"": 47, ""end"": 50, ""cms"": null}]"	10
8102	Half of this is for social rent and the rent formula was agreed under previous targets for social renting that make it genuinely affordable.	"[{""text"": ""Half"", ""type"": ""CARDINAL"", ""start"": 0, ""end"": 4, ""cms"": null}]"	10
8103	The other half is “intermediate”, including a mix of shared ownership and units for rent at costs more closely linked to the market and at odds with local incomes.	"[{""text"": ""half"", ""type"": ""CARDINAL"", ""start"": 10, ""end"": 14, ""cms"": null}]"	10
8104	In 2015, median household incomes in Newham were just under £29k, yet a two-bedroom intermediate unit required a minimum household income of £48k and a three-bedroom shared ownership property a minimum household income of £73k.	"[{""text"": ""2015"", ""type"": ""DATE"", ""start"": 3, ""end"": 7, ""cms"": null}, {""text"": ""Newham"", ""type"": ""GPE"", ""start"": 37, ""end"": 43, ""cms"": null}, {""text"": ""just under \u00a329k"", ""type"": ""MONEY"", ""start"": 49, ""end"": 64, ""cms"": null}, {""text"": ""two"", ""type"": ""CARDINAL"", ""start"": 72, ""end"": 75, ""cms"": null}, {""text"": ""48k"", ""type"": ""MONEY"", ""start"": 142, ""end"": 145, ""cms"": null}, {""text"": ""three"", ""type"": ""CARDINAL"", ""start"": 152, ""end"": 157, ""cms"": null}, {""text"": ""73k"", ""type"": ""MONEY"", ""start"": 223, ""end"": 226, ""cms"": null}]"	10
8105	"

It was always assumed that the Olympic Park itself would be a key dimension of housing legacy."	"[{""text"": ""the Olympic Park"", ""type"": ""FAC"", ""start"": 29, ""end"": 45, ""cms"": null}]"	10
8106	However, targets for affordable housing there have been revised down from 35%-40% in 2010 to a minimum of 20% and maximum of 35% in 2011, and a maximum of 31% in 2013.	"[{""text"": ""35%-40%"", ""type"": ""PERCENT"", ""start"": 74, ""end"": 81, ""cms"": null}, {""text"": ""2010"", ""type"": ""DATE"", ""start"": 85, ""end"": 89, ""cms"": null}, {""text"": ""20%"", ""type"": ""PERCENT"", ""start"": 106, ""end"": 109, ""cms"": null}, {""text"": ""35%"", ""type"": ""PERCENT"", ""start"": 125, ""end"": 128, ""cms"": null}, {""text"": ""2011"", ""type"": ""DATE"", ""start"": 132, ""end"": 136, ""cms"": null}, {""text"": ""31%"", ""type"": ""PERCENT"", ""start"": 155, ""end"": 158, ""cms"": null}, {""text"": ""2013"", ""type"": ""DATE"", ""start"": 162, ""end"": 166, ""cms"": null}]"	10
8107	These cuts have been justified by the need to pay back debts and the loss of an uplift in land values following plans to accelerate development of two neighbourhoods.	"[{""text"": ""two"", ""type"": ""CARDINAL"", ""start"": 147, ""end"": 150, ""cms"": null}]"	10
8108	"

It was also expected that hosting the games would accelerate the regeneration of the Lower Lea Valley and in 2005 “planning gain” was an important mechanism for levering affordable housing on new developments."	"[{""text"": ""the Lower Lea Valley"", ""type"": ""LOC"", ""start"": 83, ""end"": 103, ""cms"": null}, {""text"": ""2005"", ""type"": ""DATE"", ""start"": 111, ""end"": 115, ""cms"": null}]"	10
8109	However with concerns about the viability of schemes, there is evidence of developers making minimal contributions.	[]	10
8110	Five towers being built or recently completed in Stratford include only 8% on-site affordable housing, all of which is intermediate.	"[{""text"": ""Five"", ""type"": ""CARDINAL"", ""start"": 0, ""end"": 4, ""cms"": null}, {""text"": ""Stratford"", ""type"": ""GPE"", ""start"": 49, ""end"": 58, ""cms"": null}, {""text"": ""only 8%"", ""type"": ""PERCENT"", ""start"": 67, ""end"": 74, ""cms"": null}]"	10
8111	Some of these schemes do include financial contributions to off-site housing for social rent, yet this excludes low income families from taking advantage of the area’s improvements.	[]	10
8112	These contradictions have led to local campaigns such as the Focus E15 Mums and Boleyn 100.	"[{""text"": ""Focus"", ""type"": ""ORG"", ""start"": 61, ""end"": 66, ""cms"": null}, {""text"": ""E15 Mums"", ""type"": ""PRODUCT"", ""start"": 67, ""end"": 75, ""cms"": null}, {""text"": ""Boleyn 100"", ""type"": ""PRODUCT"", ""start"": 80, ""end"": 90, ""cms"": null}]"	10
8113	"

Overall then we are not on track for an inclusive housing legacy."	[]	10
8114	The policy context of 2016 is very different from 2005.	"[{""text"": ""2016"", ""type"": ""DATE"", ""start"": 22, ""end"": 26, ""cms"": null}, {""text"": ""2005"", ""type"": ""DATE"", ""start"": 50, ""end"": 54, ""cms"": null}]"	10
8115	Key instruments crucial to deliver affordable housing a decade ago no longer apply.	"[{""text"": ""a decade ago"", ""type"": ""DATE"", ""start"": 54, ""end"": 66, ""cms"": null}]"	10
8116	Cuts to housing subsidy; the introduction of the 80% of market rates as the “affordable rent” model (in addition the introduction of the benefit cap and universal credit) and the declining value of planning gain will make it increasingly difficult for families on low incomes to live in high value areas.	"[{""text"": ""the 80%"", ""type"": ""PERCENT"", ""start"": 45, ""end"": 52, ""cms"": null}]"	10
8117	Plans for affordable housing have been diluted despite the increasing need for it.	[]	10
8118	With a new London mayor committed to increasing affordable housing in the park is there a chance to return to the original promises?	"[{""text"": ""London"", ""type"": ""GPE"", ""start"": 11, ""end"": 17, ""cms"": null}]"	10
8119	Since 2012, Newham has recorded the largest property price rises of any London borough and the area around the East Village has emerged as a “buy to let” hotspot.	"[{""text"": ""2012"", ""type"": ""DATE"", ""start"": 6, ""end"": 10, ""cms"": null}, {""text"": ""Newham"", ""type"": ""GPE"", ""start"": 12, ""end"": 18, ""cms"": null}, {""text"": ""London"", ""type"": ""GPE"", ""start"": 72, ""end"": 78, ""cms"": null}, {""text"": ""the East Village"", ""type"": ""LOC"", ""start"": 107, ""end"": 123, ""cms"": null}]"	10
8120	Rental costs have also shot up and a combination of rising rents and the benefit cap make it increasingly difficult for households on low incomes to find accommodation in the area.	[]	10
8121	"

"	[]	10
8122	Housing built on the park and in surrounding areas could become a test bed for new models of housing finance and delivery, with a minimum of 50% affordable housing.	"[{""text"": ""50%"", ""type"": ""PERCENT"", ""start"": 141, ""end"": 144, ""cms"": null}]"	10
8123	A key challenge for the London Legacy Development Corporation is the need to repay debts, yet some of these should be written off and the substantial increase in land values could be levered to fund genuinely affordable housing.	"[{""text"": ""the London Legacy Development Corporation"", ""type"": ""ORG"", ""start"": 20, ""end"": 61, ""cms"": null}]"	10
8124	The legacy could capitalise on the extensive construction knowledge in East London and establish its own building company guaranteeing decent wages and cross-subsidising housing for sale with housing for rent.	"[{""text"": ""East London"", ""type"": ""LOC"", ""start"": 71, ""end"": 82, ""cms"": null}]"	10
8125	The legacy has to be lasting and should be exempt from “right to buy”.	[]	10
8126	This would remain in perpetuity as a gift to the people of London.	"[{""text"": ""London"", ""type"": ""GPE"", ""start"": 59, ""end"": 65, ""cms"": null}]"	10
8127	Above all what is needed to realise the housing legacy promised by the London Olympics is the political will to achieve it.	"[{""text"": ""the London Olympics"", ""type"": ""EVENT"", ""start"": 67, ""end"": 86, ""cms"": null}]"	10
8128	• Sadiq Khan ordered inquiry into soaring costs to taxpayer of running venue •	"[{""text"": ""Sadiq Khan"", ""type"": ""PERSON"", ""start"": 2, ""end"": 12, ""cms"": null}]"	33
8129	"Further departures from Olympic legacy company are likely

"	"[{""text"": ""Olympic"", ""type"": ""ORG"", ""start"": 24, ""end"": 31, ""cms"": null}]"	33
8130	The chairman of the London Legacy Development Corporation, responsible for the former Olympic Stadium that is now home to West Ham United, has resigned after an inquiry was announced into soaring costs at the venue.	"[{""text"": ""the London Legacy Development Corporation"", ""type"": ""ORG"", ""start"": 16, ""end"": 57, ""cms"": null}, {""text"": ""Olympic Stadium"", ""type"": ""FAC"", ""start"": 86, ""end"": 101, ""cms"": null}, {""text"": ""West Ham United"", ""type"": ""ORG"", ""start"": 122, ""end"": 137, ""cms"": null}]"	33
8131	"

"	[]	33
8132	David Edmonds had been chairman of the LLDC, which operates the Queen Elizabeth Olympic Park and co-owns the London Stadium with Newham Council, since September 2015 but has been heavily involved in the legacy project since 2009.	"[{""text"": ""David Edmonds"", ""type"": ""PERSON"", ""start"": 0, ""end"": 13, ""cms"": null}, {""text"": ""LLDC"", ""type"": ""ORG"", ""start"": 39, ""end"": 43, ""cms"": null}, {""text"": ""the Queen Elizabeth Olympic Park"", ""type"": ""FAC"", ""start"": 60, ""end"": 92, ""cms"": null}, {""text"": ""the London Stadium"", ""type"": ""FAC"", ""start"": 105, ""end"": 123, ""cms"": null}, {""text"": ""Newham Council"", ""type"": ""ORG"", ""start"": 129, ""end"": 143, ""cms"": null}, {""text"": ""September 2015"", ""type"": ""DATE"", ""start"": 151, ""end"": 165, ""cms"": null}, {""text"": ""2009"", ""type"": ""DATE"", ""start"": 224, ""end"": 228, ""cms"": null}]"	33
8133	"

His departure is expected to be the first of several from the LLDC board after the mayor of London, Sadiq Khan, announced an inquiry into the cost of converting the stadium into a dual-use athletics and football venue."	"[{""text"": ""first"", ""type"": ""ORDINAL"", ""start"": 38, ""end"": 43, ""cms"": null}, {""text"": ""LLDC"", ""type"": ""ORG"", ""start"": 64, ""end"": 68, ""cms"": null}, {""text"": ""London"", ""type"": ""GPE"", ""start"": 94, ""end"": 100, ""cms"": null}, {""text"": ""Sadiq Khan"", ""type"": ""PERSON"", ""start"": 102, ""end"": 112, ""cms"": null}]"	33
8134	Originally slated at £160m, the bill is now estimated to stand at £323m.	"[{""text"": ""160"", ""type"": ""MONEY"", ""start"": 22, ""end"": 25, ""cms"": null}, {""text"": ""m"", ""type"": ""MONEY"", ""start"": 25, ""end"": 26, ""cms"": null}, {""text"": ""323"", ""type"": ""MONEY"", ""start"": 67, ""end"": 70, ""cms"": null}]"	33
8135	"

Ongoing operational costs have also risen, chiefly because the amount it costs to move the seats in and out over the summer has soared from £300,000 to £8m per year."	"[{""text"": ""the summer"", ""type"": ""DATE"", ""start"": 115, ""end"": 125, ""cms"": null}, {""text"": ""300,000"", ""type"": ""MONEY"", ""start"": 143, ""end"": 150, ""cms"": null}, {""text"": ""8"", ""type"": ""MONEY"", ""start"": 155, ""end"": 156, ""cms"": null}]"	33
8136	"

Edmonds, a former chairman of NHS Direct and telecoms regulator Oftel, previously held senior roles at the LLDC’s predecessor, the Olympic Park Legacy Company, and E20 LLP, the joint venture that houses the stadium."	"[{""text"": ""Edmonds"", ""type"": ""PERSON"", ""start"": 2, ""end"": 9, ""cms"": null}, {""text"": ""NHS Direct"", ""type"": ""ORG"", ""start"": 32, ""end"": 42, ""cms"": null}, {""text"": ""Oftel"", ""type"": ""ORG"", ""start"": 66, ""end"": 71, ""cms"": null}, {""text"": ""LLDC"", ""type"": ""ORG"", ""start"": 109, ""end"": 113, ""cms"": null}, {""text"": ""the Olympic Park Legacy Company"", ""type"": ""ORG"", ""start"": 129, ""end"": 160, ""cms"": null}, {""text"": ""E20 LLP"", ""type"": ""ORG"", ""start"": 166, ""end"": 173, ""cms"": null}]"	33
8137	"

The situation, which Khan has blamed on his predecessor Boris Johnson, has been described by a spokesperson for the mayor as “a total and utter mess”."	"[{""text"": ""Khan"", ""type"": ""PERSON"", ""start"": 23, ""end"": 27, ""cms"": null}, {""text"": ""Boris Johnson"", ""type"": ""PERSON"", ""start"": 58, ""end"": 71, ""cms"": null}]"	33
8138	"

West Ham stadium faces losses for years due to retractable-seating problems Read more"	"[{""text"": ""West Ham"", ""type"": ""FAC"", ""start"": 2, ""end"": 10, ""cms"": null}, {""text"": ""years"", ""type"": ""DATE"", ""start"": 36, ""end"": 41, ""cms"": null}]"	33
8139	"

"	[]	33
8140	On Thursday the mayor’s spokesperson said: “Sadiq will now be looking to secure the very best possible candidate for this important role.	"[{""text"": ""Thursday"", ""type"": ""DATE"", ""start"": 3, ""end"": 11, ""cms"": null}, {""text"": ""Sadiq"", ""type"": ""PERSON"", ""start"": 44, ""end"": 49, ""cms"": null}]"	33
8141	He believes the stadium will continue to be a world-class sports and entertainment facility hosting major events.”	[]	33
8142	"

Some of the LLDC board members were due to leave in any case as their terms were up but the impending review is likely to make uncomfortable reading."	"[{""text"": ""LLDC"", ""type"": ""ORG"", ""start"": 14, ""end"": 18, ""cms"": null}]"	33
8143	"

"	[]	33
8144	With West Ham negotiating hard for their £2.5m-a-year tenancy deal, soaring conversion costs and the liquidation of their original seating contractor have led to a cashflow crisis that makes it unlikely the stadium will break even for many years.	"[{""text"": ""West Ham"", ""type"": ""ORG"", ""start"": 5, ""end"": 13, ""cms"": null}, {""text"": ""\u00a32.5m-a"", ""type"": ""MONEY"", ""start"": 41, ""end"": 48, ""cms"": null}, {""text"": ""many years"", ""type"": ""DATE"", ""start"": 235, ""end"": 245, ""cms"": null}]"	33
8145	Other members of the board include the Sport England chairman, Nick Bitel, and the former Arsenal managing director Keith Edelman.	"[{""text"": ""Sport England"", ""type"": ""ORG"", ""start"": 39, ""end"": 52, ""cms"": null}, {""text"": ""Nick Bitel"", ""type"": ""PERSON"", ""start"": 63, ""end"": 73, ""cms"": null}, {""text"": ""Arsenal"", ""type"": ""ORG"", ""start"": 90, ""end"": 97, ""cms"": null}, {""text"": ""Keith Edelman"", ""type"": ""PERSON"", ""start"": 116, ""end"": 129, ""cms"": null}]"	33
8146	"

On Thursday another former chair of the LLDC said it may be necessary to forgo the athletics track, the retention of which has been a priority throughout, in order to make the stadium sustainable."	"[{""text"": ""Thursday"", ""type"": ""DATE"", ""start"": 5, ""end"": 13, ""cms"": null}, {""text"": ""LLDC"", ""type"": ""ORG"", ""start"": 42, ""end"": 46, ""cms"": null}]"	33
8147	"

“The additional costs have come from the removal and storage of the seats and the time taken to do that,” Daniel Moylan, a former adviser to Johnson who chaired the LLDC in 2012, told LBC."	"[{""text"": ""Daniel Moylan"", ""type"": ""PERSON"", ""start"": 108, ""end"": 121, ""cms"": null}, {""text"": ""Johnson"", ""type"": ""PERSON"", ""start"": 143, ""end"": 150, ""cms"": null}, {""text"": ""LLDC"", ""type"": ""ORG"", ""start"": 167, ""end"": 171, ""cms"": null}, {""text"": ""2012"", ""type"": ""DATE"", ""start"": 175, ""end"": 179, ""cms"": null}, {""text"": ""LBC"", ""type"": ""ORG"", ""start"": 186, ""end"": 189, ""cms"": null}]"	33
8148	“The hard question has to be asked about whether you can continue to use the stadium without demounting them the whole time.	[]	33
8149	"

“That means you wouldn’t have an athletics track but is that the bullet that eventually has to be [bitten]?”"	[]	33
8150	"

Such an outcome is highly unlikely however, given that the stadium is hosting the world athletics championships next summer and UK Athletics has a 50-year, legally binding contract for priority use of the stadium throughout July."	"[{""text"": ""next summer"", ""type"": ""DATE"", ""start"": 114, ""end"": 125, ""cms"": null}, {""text"": ""UK Athletics"", ""type"": ""ORG"", ""start"": 130, ""end"": 142, ""cms"": null}, {""text"": ""50-year"", ""type"": ""DATE"", ""start"": 149, ""end"": 156, ""cms"": null}, {""text"": ""July"", ""type"": ""DATE"", ""start"": 226, ""end"": 230, ""cms"": null}]"	33
8151	The Olympics is a puzzling phenomenon.	"[{""text"": ""Olympics"", ""type"": ""EVENT"", ""start"": 4, ""end"": 12, ""cms"": null}]"	28
8152	I came to this conclusion reading a news report about the legacy of the 2012 London games.	"[{""text"": ""2012"", ""type"": ""DATE"", ""start"": 72, ""end"": 76, ""cms"": null}, {""text"": ""London"", ""type"": ""GPE"", ""start"": 77, ""end"": 83, ""cms"": null}]"	28
8153	It said there basically wasn’t one.	[]	28
8154	The family gathered nervously to hear the reading of the will only to learn that the bejewelled old dowager had pissed everything away ante-mortem.	[]	28
