Rank,Date,Link,Title,Labels,subjectivity_label,subjectivity_text,entities,Is_Money
2,23/07/2015,https://www.theguardian.com/cities/davehillblog/2015/jul/23/london-olympic-legacy-three-years-on-2012-games,London's Olympic legacy three years on: is the city really getting what it needed?,Neutral,subjective,subjective: London's Olympic legacy three years on: is the city really getting what it needed?,"[{""text"": ""London"", ""type"": ""GPE"", ""start"": 0, ""end"": 6, ""cms"": null}, {""text"": ""Olympic"", ""type"": ""EVENT"", ""start"": 9, ""end"": 16, ""cms"": null}, {""text"": ""three years"", ""type"": ""DATE"", ""start"": 24, ""end"": 35, ""cms"": null}]",O
142,17/12/2015,https://www.theguardian.com/uk-news/2015/dec/17/olympic-legacy-minister-tracey-crouch-strategy,Sports minister sets goals for a fitter nation after Olympic legacy stagnates,Positive,objective,objective: Sports minister sets goals for a fitter nation after Olympic legacy stagnates,"[{""text"": ""Olympic"", ""type"": ""EVENT"", ""start"": 53, ""end"": 60, ""cms"": null}]",O
126,14/04/2016,https://www.theguardian.com/football/2016/apr/14/west-ham-olympic-stadium-club-pay-per-season-rent,West Ham’s Olympic Stadium contract: club to pay £2.5m per season in rent,Neutral,objective,objective: West Ham’s Olympic Stadium contract: club to pay £2.5m per season in rent,"[{""text"": ""West Ham\u2019s"", ""type"": ""ORG"", ""start"": 0, ""end"": 10, ""cms"": null}, {""text"": ""Olympic Stadium"", ""type"": ""FAC"", ""start"": 11, ""end"": 26, ""cms"": null}, {""text"": ""2.5"", ""type"": ""MONEY"", ""start"": 50, ""end"": 53, ""cms"": null}, {""text"": ""m"", ""type"": ""MONEY"", ""start"": 53, ""end"": 54, ""cms"": null}]",Money
130,14/04/2016,https://www.theguardian.com/football/2016/apr/14/west-ham-deal-century-olympic-stadium,How West Ham struck the deal of the century with Olympic Stadium move,Negative,objective,objective: How West Ham struck the deal of the century with Olympic Stadium move,"[{""text"": ""West Ham"", ""type"": ""ORG"", ""start"": 4, ""end"": 12, ""cms"": null}, {""text"": ""the century"", ""type"": ""DATE"", ""start"": 32, ""end"": 43, ""cms"": null}, {""text"": ""Olympic Stadium"", ""type"": ""FAC"", ""start"": 49, ""end"": 64, ""cms"": null}]",O
12,27/07/2016,https://www.theguardian.com/uk-news/davehillblog/2016/jul/27/london-olympics-legacy-jobs-jobs-and-jobs,"London Olympics legacy: jobs, jobs and jobs",Neutral,objective,"objective: London Olympics legacy: jobs, jobs and jobs","[{""text"": ""London Olympics"", ""type"": ""EVENT"", ""start"": 0, ""end"": 15, ""cms"": null}]",O
88,29/07/2016,https://www.theguardian.com/sport/2016/jul/29/the-trouble-with-the-olympic-games,The trouble with the Olympic Games,Negative,objective,objective: The trouble with the Olympic Games,"[{""text"": ""the Olympic Games"", ""type"": ""EVENT"", ""start"": 17, ""end"": 34, ""cms"": null}]",O
24,29/07/2016,https://www.theguardian.com/society/2016/jul/29/olympic-legacy-alive-and-well-in-stratford,Olympic legacy alive and well in Stratford,Positive,objective,objective: Olympic legacy alive and well in Stratford,"[{""text"": ""Olympic"", ""type"": ""EVENT"", ""start"": 0, ""end"": 7, ""cms"": null}, {""text"": ""Stratford"", ""type"": ""GPE"", ""start"": 33, ""end"": 42, ""cms"": null}]",O
3,3/8/2016,https://www.theguardian.com/artanddesign/2016/aug/03/london-olympic-legacy-stratford-suburb-on-steroids,"London's Olympic legacy: a suburb on steroids, a cacophony of luxury stumps",Neutral ,subjective,"subjective: London's Olympic legacy: a suburb on steroids, a cacophony of luxury stumps","[{""text"": ""London"", ""type"": ""GPE"", ""start"": 0, ""end"": 6, ""cms"": null}]",O
41,6/8/2016,https://www.theguardian.com/uk-news/2016/aug/06/charities-demand-return-olympics-london-2012-lottery-cash,Charities seek return of £425m lotto cash borrowed for London Olympics,Positive,subjective,subjective: Charities seek return of £425m lotto cash borrowed for London Olympics,"[{""text"": ""\u00a3425m"", ""type"": ""MONEY"", ""start"": 25, ""end"": 30, ""cms"": null}, {""text"": ""London Olympics"", ""type"": ""EVENT"", ""start"": 55, ""end"": 70, ""cms"": null}]",Money
30,11/8/2016,https://www.theguardian.com/uk-news/2016/aug/11/olympic-park-london-plan-cement-concrete-plants-causes-uproar,Plan for cement factories in London Olympic park causes uproar,Negative,objective,objective: Plan for cement factories in London Olympic park causes uproar,"[{""text"": ""London"", ""type"": ""GPE"", ""start"": 29, ""end"": 35, ""cms"": null}]",O
50,21/08/2016,https://www.theguardian.com/artanddesign/2016/aug/21/london-olympicopolis-arts-quarter,London Olympicopolis: the design we might’ve had,Negative,subjective,subjective: London Olympicopolis: the design we might’ve had,"[{""text"": ""London Olympicopolis"", ""type"": ""FAC"", ""start"": 0, ""end"": 20, ""cms"": null}]",O
86,25/08/2016,https://www.theguardian.com/commentisfree/2016/aug/25/london-rio-paralympics-legacy-disabled-cuts,"From London to Rio, 2012’s Paralympic legacy has been shamefully betrayed | Jackie Ashley",Negative,objective,"objective: From London to Rio, 2012’s Paralympic legacy has been shamefully betrayed | Jackie Ashley","[{""text"": ""London"", ""type"": ""GPE"", ""start"": 5, ""end"": 11, ""cms"": null}, {""text"": ""Rio"", ""type"": ""GPE"", ""start"": 15, ""end"": 18, ""cms"": null}, {""text"": ""2012"", ""type"": ""DATE"", ""start"": 20, ""end"": 24, ""cms"": null}, {""text"": ""Paralympic"", ""type"": ""NORP"", ""start"": 27, ""end"": 37, ""cms"": null}, {""text"": ""Jackie Ashley"", ""type"": ""PERSON"", ""start"": 76, ""end"": 89, ""cms"": null}]",O
10,30/08/2016,https://www.theguardian.com/society/2016/aug/30/london-olympic-regeneration-but-price-locals-cant-pay,"London Olympics has brought regeneration, but at a price locals can’t afford | Penny Bernstock",Negative,objective,"objective: London Olympics has brought regeneration, but at a price locals can’t afford | Penny Bernstock","[{""text"": ""London Olympics"", ""type"": ""EVENT"", ""start"": 0, ""end"": 15, ""cms"": null}, {""text"": ""Penny Bernstock"", ""type"": ""PERSON"", ""start"": 79, ""end"": 94, ""cms"": null}]",O
33,3/11/2016,https://www.theguardian.com/sport/2016/nov/03/london-stadium-chairman-david-edmonds-resigns-costs-investigation,London Stadium chairman David Edmonds quits amid costs investigation,Negative,objective,objective: London Stadium chairman David Edmonds quits amid costs investigation,"[{""text"": ""London Stadium"", ""type"": ""FAC"", ""start"": 0, ""end"": 14, ""cms"": null}, {""text"": ""David Edmonds"", ""type"": ""PERSON"", ""start"": 24, ""end"": 37, ""cms"": null}]",O
28,6/11/2016,https://www.theguardian.com/commentisfree/2016/nov/06/why-should-we-expect-olympics-to-keep-on-giving-2012-legacy,Why do we expect the Olympics to keep on giving? | David Mitchell,Neutral,objective,objective: Why do we expect the Olympics to keep on giving? | David Mitchell,"[{""text"": ""Olympics"", ""type"": ""EVENT"", ""start"": 21, ""end"": 29, ""cms"": null}, {""text"": ""David Mitchell"", ""type"": ""PERSON"", ""start"": 51, ""end"": 65, ""cms"": null}]",O
1,27/07/2017,https://www.theguardian.com/cities/2017/jul/27/london-olympic-park-success-five-years-depends,"Legacy, what legacy? Five years on the London Olympic park battle still rages",Negative,objective,"objective: Legacy, what legacy? Five years on the London Olympic park battle still rages","[{""text"": ""Five years"", ""type"": ""DATE"", ""start"": 21, ""end"": 31, ""cms"": null}, {""text"": ""London"", ""type"": ""GPE"", ""start"": 39, ""end"": 45, ""cms"": null}]",O
74,1/12/2017,https://www.theguardian.com/sport/2017/dec/01/sadiq-khan-west-ham-london-stadium,Sadiq Khan to take control of London Stadium after critical review,Negative,objective,objective: Sadiq Khan to take control of London Stadium after critical review,"[{""text"": ""Sadiq Khan"", ""type"": ""PERSON"", ""start"": 0, ""end"": 10, ""cms"": null}, {""text"": ""London Stadium"", ""type"": ""FAC"", ""start"": 30, ""end"": 44, ""cms"": null}]",O
34,5/6/2018,https://www.theguardian.com/artanddesign/2018/jun/05/goodbye-olympicopolis-hello-east-bank-more-plans-unveiled-for-troubled-site,From Olympic Park to East Bank: how St Paul's 'faux pas' led to design rethink,Neutral,objective,objective: From Olympic Park to East Bank: how St Paul's 'faux pas' led to design rethink,"[{""text"": ""Olympic Park"", ""type"": ""FAC"", ""start"": 5, ""end"": 17, ""cms"": null}, {""text"": ""East Bank"", ""type"": ""LOC"", ""start"": 21, ""end"": 30, ""cms"": null}, {""text"": ""St Paul's"", ""type"": ""GPE"", ""start"": 36, ""end"": 45, ""cms"": null}]",O
164,8/1/2019,https://www.theguardian.com/sport/video/2019/jan/08/what-makes-london-2012-the-dirtiest-ever-olympic-games-video-explainer,What makes London 2012 the 'dirtiest ever' Olympic Games? – video explainer,Negative,"subjective,objective","subjective: What makes London 2012 the 'dirtiest ever' Olympic Games?,objective: – video explainer","[{""text"": ""London 2012"", ""type"": ""EVENT"", ""start"": 11, ""end"": 22, ""cms"": null}, {""text"": ""Olympic Games"", ""type"": ""EVENT"", ""start"": 43, ""end"": 56, ""cms"": null}]",O
